3.400000000000e+03 -1.887379141863e-15 -1.665334536938e-15 -4.329869796038e-15
3.399329865973e+03 -2.457222203489e-10 -5.995204332976e-14 -3.335363540913e-09
3.398659731946e+03 -2.471280957650e-10 -6.006306563222e-14 -3.354447608572e-09
3.397989597920e+03 -2.485425198984e-10 -6.028511023715e-14 -3.373649470895e-09
3.397319463893e+03 -2.499656037713e-10 -6.050715484207e-14 -3.392969460947e-09
3.396649329866e+03 -2.513979024954e-10 -6.072919944700e-14 -3.412408244863e-09
3.395979195839e+03 -2.528385278922e-10 -6.084022174946e-14 -3.431967043888e-09
3.395309061812e+03 -2.542880350731e-10 -6.095124405192e-14 -3.451646857222e-09
3.394638927786e+03 -2.557465350606e-10 -6.117328865685e-14 -3.471447240777e-09
3.393968793759e+03 -2.572141388768e-10 -6.139533326177e-14 -3.491371303177e-09
3.393298659732e+03 -2.586908465219e-10 -6.150635556423e-14 -3.511417379087e-09
3.392628525705e+03 -2.601767690180e-10 -6.172840016916e-14 -3.531587466910e-09
3.391958391678e+03 -2.616716843207e-10 -6.195044477408e-14 -3.551882454822e-09
3.391288257652e+03 -2.631759254967e-10 -6.217248937901e-14 -3.572302897936e-09
3.390618123625e+03 -2.646893815239e-10 -6.228351168147e-14 -3.592849684431e-09
3.389947989598e+03 -2.662120524022e-10 -6.239453398393e-14 -3.613524146573e-09
3.389277855571e+03 -2.677447152877e-10 -6.272760089132e-14 -3.634325840274e-09
3.388607721544e+03 -2.692863709797e-10 -6.283862319378e-14 -3.655257319046e-09
3.387937587518e+03 -2.708376856120e-10 -6.306066779871e-14 -3.676318249823e-09
3.387267453491e+03 -2.723988812292e-10 -6.317169010117e-14 -3.697509964873e-09
3.386597319464e+03 -2.739692916975e-10 -6.328271240363e-14 -3.718832797261e-09
3.385927185437e+03 -2.755495831508e-10 -6.350475700856e-14 -3.740288190279e-09
3.385257051410e+03 -2.771401996782e-10 -6.372680161348e-14 -3.761877032105e-09
3.384586917383e+03 -2.787402531013e-10 -6.383782391595e-14 -3.783600099894e-09
3.383916783357e+03 -2.803501875093e-10 -6.417089082333e-14 -3.805457726713e-09
3.383246649330e+03 -2.819706690360e-10 -6.439293542826e-14 -3.827452021987e-09
3.382576515303e+03 -2.836004764362e-10 -6.450395773072e-14 -3.849582985715e-09
3.381906381276e+03 -2.852409419773e-10 -6.472600233565e-14 -3.871851839143e-09
3.381236247249e+03 -2.868917325927e-10 -6.494804694057e-14 -3.894259359427e-09
3.380566113223e+03 -2.885527372598e-10 -6.517009154550e-14 -3.916806656790e-09
3.379895979196e+03 -2.902235118896e-10 -6.528111384796e-14 -3.939494952476e-09
3.379225845169e+03 -2.919052777273e-10 -6.550315845288e-14 -3.962324024442e-09
3.378555711142e+03 -2.935974796614e-10 -6.572520305781e-14 -3.985295871090e-09
3.377885577115e+03 -2.953002287143e-10 -6.594724766273e-14 -4.008411602641e-09
3.377215443089e+03 -2.970134138636e-10 -6.605826996520e-14 -4.031671774207e-09
3.376545309062e+03 -2.987374791985e-10 -6.628031457012e-14 -4.055077162946e-09
3.375875175035e+03 -3.004723136968e-10 -6.650235917505e-14 -4.078628546011e-09
3.375205041008e+03 -3.022180283807e-10 -6.672440377997e-14 -4.102327810784e-09
3.374534906981e+03 -3.039747342726e-10 -6.683542608243e-14 -4.126175401353e-09
3.373864772955e+03 -3.057420983055e-10 -6.694644838490e-14 -4.150172649986e-09
3.373194638928e+03 -3.075211196801e-10 -6.727951529228e-14 -4.174319889749e-09
3.372524504901e+03 -3.093107991958e-10 -6.739053759475e-14 -4.198619008022e-09
3.371854370874e+03 -3.111118029864e-10 -6.761258219967e-14 -4.223069782761e-09
3.371184236847e+03 -3.129243530964e-10 -6.783462680460e-14 -4.247674434410e-09
3.370514102821e+03 -3.147480054366e-10 -6.805667140952e-14 -4.272433740127e-09
3.369843968794e+03 -3.165834261409e-10 -6.827871601445e-14 -4.297348921156e-09
3.369173834767e+03 -3.184302821424e-10 -6.850076061937e-14 -4.322419866476e-09
3.368503700740e+03 -3.202882403741e-10 -6.861178292183e-14 -4.347648796532e-09
3.367833566713e+03 -3.221586331037e-10 -6.883382752676e-14 -4.373037487682e-09
3.367163432687e+03 -3.240404611304e-10 -6.905587213168e-14 -4.398584940724e-09
3.366493298660e+03 -3.259340575212e-10 -6.927791673661e-14 -4.424293820193e-09
3.365823164633e+03 -3.278397553430e-10 -6.949996134153e-14 -4.450164570180e-09
3.365153030606e+03 -3.297574435734e-10 -6.972200594646e-14 -4.476198522951e-09
3.364482896579e+03 -3.316872332348e-10 -6.994405055138e-14 -4.502396455663e-09
3.363812762553e+03 -3.336291243272e-10 -7.016609515631e-14 -4.528760366718e-09
3.363142628526e+03 -3.355834499175e-10 -7.038813976123e-14 -4.555290589181e-09
3.362472494499e+03 -3.375498769387e-10 -7.061018436616e-14 -4.581987678165e-09
3.361802360472e+03 -3.395291825470e-10 -7.083222897108e-14 -4.608854631272e-09
3.361132226445e+03 -3.415207006086e-10 -7.105427357601e-14 -4.635891115434e-09
3.360462092418e+03 -3.435245421457e-10 -7.116529587847e-14 -4.663098240876e-09
3.359791958392e+03 -3.455414843145e-10 -7.138734048340e-14 -4.690478450087e-09
3.359121824365e+03 -3.475706389366e-10 -7.160938508832e-14 -4.718031521023e-09
